user_000007	2009-05-03T00:48:08Z	b539e453-c4fe-47e3-8a07-8517eac74429	宇多田ヒカル	1d519592-7875-4ba0-b81c-a8f01dfe77a1	Passion
user_000008	2009-03-21T06:39:56Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T06:39:46Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T06:39:22Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T06:39:13Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T06:38:49Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T06:38:39Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T06:38:15Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	62ff96c2-e173-41eb-875b-061ccf7c339c	Street Lights
user_000008	2009-03-21T06:38:06Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T06:37:41Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	202b37a8-939a-4c60-bb1d-1f6c2e51e725	Robocop
user_000008	2009-03-21T06:37:33Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T06:37:07Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T06:36:59Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T06:36:34Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T06:36:25Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T06:36:00Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T06:35:51Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T06:35:25Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T06:35:18Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	d4cb67cd-6ae1-4323-81b1-beb9c4212dff	Can'T Tell Me Nothing
user_000008	2009-03-21T06:34:52Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T06:34:44Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	36eb33f8-7ed6-40fc-9495-693c78e1419f	Stronger
user_000008	2009-03-21T06:34:18Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T06:34:10Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T06:33:43Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T06:33:36Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T06:33:10Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T06:33:04Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T06:32:36Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T06:32:30Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T06:32:02Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T06:31:56Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T06:31:28Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	62ff96c2-e173-41eb-875b-061ccf7c339c	Street Lights
user_000008	2009-03-21T06:31:24Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T06:30:55Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	202b37a8-939a-4c60-bb1d-1f6c2e51e725	Robocop
user_000008	2009-03-21T06:30:50Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T06:30:21Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T06:30:16Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T06:29:47Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T06:29:42Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T06:29:14Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T06:29:09Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T06:28:39Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T06:28:35Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	d4cb67cd-6ae1-4323-81b1-beb9c4212dff	Can'T Tell Me Nothing
user_000008	2009-03-21T06:28:05Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T06:28:01Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	36eb33f8-7ed6-40fc-9495-693c78e1419f	Stronger
user_000008	2009-03-21T06:27:32Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T06:27:27Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T06:26:58Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T06:26:54Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T06:26:23Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T06:26:21Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T06:25:50Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T06:25:47Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T06:25:16Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T06:25:14Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T06:24:42Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	62ff96c2-e173-41eb-875b-061ccf7c339c	Street Lights
user_000008	2009-03-21T06:24:41Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T06:24:09Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	202b37a8-939a-4c60-bb1d-1f6c2e51e725	Robocop
user_000008	2009-03-21T06:24:07Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T06:23:35Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T06:23:34Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T06:23:01Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T06:23:00Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T06:22:28Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T06:22:26Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T06:21:53Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T06:21:52Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	d4cb67cd-6ae1-4323-81b1-beb9c4212dff	Can'T Tell Me Nothing
user_000008	2009-03-21T06:21:19Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T06:21:18Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	36eb33f8-7ed6-40fc-9495-693c78e1419f	Stronger
user_000008	2009-03-21T06:20:46Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T06:20:45Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T06:20:11Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T06:20:11Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T06:19:38Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T06:19:37Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T06:19:05Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T06:19:04Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T06:18:31Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T06:18:30Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T06:17:58Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T06:17:56Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	62ff96c2-e173-41eb-875b-061ccf7c339c	Street Lights
user_000008	2009-03-21T06:17:25Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T06:17:22Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	202b37a8-939a-4c60-bb1d-1f6c2e51e725	Robocop
user_000008	2009-03-21T06:16:51Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T06:16:49Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T06:16:17Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T06:16:15Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T06:15:43Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T06:15:41Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T06:15:09Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	d4cb67cd-6ae1-4323-81b1-beb9c4212dff	Can'T Tell Me Nothing
user_000008	2009-03-21T06:15:07Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T06:14:36Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	36eb33f8-7ed6-40fc-9495-693c78e1419f	Stronger
user_000008	2009-03-21T06:14:33Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T06:14:02Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T06:14:00Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T06:13:28Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T06:13:25Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T06:12:56Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T06:12:51Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T06:12:22Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T06:12:18Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T06:11:48Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T06:11:44Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T06:11:16Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T06:11:10Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	62ff96c2-e173-41eb-875b-061ccf7c339c	Street Lights
user_000008	2009-03-21T06:10:42Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T06:10:36Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	202b37a8-939a-4c60-bb1d-1f6c2e51e725	Robocop
user_000008	2009-03-21T06:10:08Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T06:10:03Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T06:09:34Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T06:09:29Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T06:09:01Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T06:08:56Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T06:08:27Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	d4cb67cd-6ae1-4323-81b1-beb9c4212dff	Can'T Tell Me Nothing
user_000008	2009-03-21T06:08:21Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T06:07:53Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	36eb33f8-7ed6-40fc-9495-693c78e1419f	Stronger
user_000008	2009-03-21T06:07:47Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T06:07:19Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T06:07:14Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T06:06:46Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T06:06:39Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T06:06:13Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T06:06:05Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T06:05:39Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T06:05:31Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T06:05:06Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T06:04:57Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T06:04:33Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T06:04:24Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	62ff96c2-e173-41eb-875b-061ccf7c339c	Street Lights
user_000008	2009-03-21T06:03:59Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T06:03:50Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	202b37a8-939a-4c60-bb1d-1f6c2e51e725	Robocop
user_000008	2009-03-21T06:03:26Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T06:03:16Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T06:02:52Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T06:02:43Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T06:02:18Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T06:02:09Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T06:01:44Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	d4cb67cd-6ae1-4323-81b1-beb9c4212dff	Can'T Tell Me Nothing
user_000008	2009-03-21T06:01:34Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T06:01:10Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	36eb33f8-7ed6-40fc-9495-693c78e1419f	Stronger
user_000008	2009-03-21T06:01:01Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T06:00:37Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T06:00:27Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T06:00:03Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T05:59:52Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T05:59:30Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T05:59:19Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T05:58:57Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T05:58:45Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T05:58:23Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T05:58:11Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T05:57:50Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T05:57:38Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	62ff96c2-e173-41eb-875b-061ccf7c339c	Street Lights
user_000008	2009-03-21T05:57:17Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T05:57:04Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	202b37a8-939a-4c60-bb1d-1f6c2e51e725	Robocop
user_000008	2009-03-21T05:56:43Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
